Latitude,Longitude,Timestamp,Weather,Road_Surface_Friction,Traffic_Density,HCV_Ratio,Road_Curvature,Lighting,Surface_Condition,Historical_Accident_Cause,News_Sentiment,Speed_Limit_Breaches,Rash_Driving_Incidents,Accident_Risk_Label
18.96141722729678,72.91097537380685,2023-04-11 01:27:41,Fine,0.6053081594323481,392,0.36774633078639507,Straight,Night-Lit,Severe Potholes,Speeding,Neutral,43,6,1
18.957701969783553,72.93947011819184,2023-07-11 10:37:03,Fine,0.7173740649960694,374,0.2407492829132395,Sharp Curve,Daylight,Smooth,None,Neutral,0,16,1
19.03793614775351,72.85021738103484,2023-12-04 06:52:07,Fine,0.5468646567545545,414,0.08649589968756968,Sharp Curve,Night-Unlit,Smooth,None,Negative (Accident Prone),34,19,1
19.20117871416877,72.92435403417996,2023-05-19 06:37:36,Fine,0.5597815200603677,216,0.3403093477607203,Slight Curve,Night-Unlit,Smooth,None,Positive (Safe),32,3,1
19.005902724085544,72.90522391166519,2023-03-13 11:45:55,Mist/Fog,0.6080723150671821,130,0.095920862584716,Sharp Curve,Night-Lit,Severe Potholes,None,Positive (Safe),0,1,1
19.127427667724888,72.88691172167145,2023-12-25 14:39:27,Fine,0.485459771965351,345,0.16058604684513628,Slight Curve,Night-Unlit,Smooth,None,Positive (Safe),8,18,0
19.122838448266734,72.85072380076971,2023-04-17 12:41:16,Fine,0.5482920474155517,118,0.18292747868199488,Straight,Daylight,Minor Potholes,None,Neutral,32,17,0
19.09035790824492,72.83991907526573,2023-05-20 09:04:10,Heavy Rain,0.5734575645338409,232,0.33255007905682993,Sharp Curve,Dusk,Smooth,Speeding,Neutral,43,17,1
19.064985749794573,72.84569336858131,2023-07-06 00:24:27,Fine,0.7767712180886255,376,0.07923783613548771,Sharp Curve,Night-Unlit,Smooth,None,Neutral,36,12,1
19.15507270137213,72.8394947011489,2023-06-02 07:49:16,Heavy Rain,0.7414540659122651,113,0.20572951263557698,Slight Curve,Night-Unlit,Smooth,None,Positive (Safe),46,6,1
19.121156290582366,72.97104931890114,2023-09-07 20:49:07,Mist/Fog,0.3646229237372614,313,0.2028505338723181,Slight Curve,Daylight,Smooth,None,Neutral,14,17,0
19.204286382734356,72.94458582099875,2023-09-03 20:49:29,Fine,0.32064123339625855,376,0.253756083830248,Straight,Daylight,Smooth,None,Neutral,14,18,0
19.064301916585038,72.97739515064501,2023-05-07 18:35:25,Fine,0.6401669758790896,135,0.1738540736041728,Slight Curve,Dusk,Smooth,None,Neutral,48,0,0
19.0604217703577,72.97210076201694,2023-01-29 01:48:52,Fine,0.3245993333224387,93,0.25200687435786073,Slight Curve,Daylight,Minor Potholes,Potholes,Neutral,28,8,0
19.083834990669672,72.83703097677255,2023-12-09 21:26:59,Heavy Rain,0.330175532476329,343,0.39506299796570893,Straight,Night-Lit,Severe Potholes,None,Positive (Safe),40,1,1
18.94257108761149,72.92129083490141,2023-09-27 00:52:48,Fine,0.3796316984220714,422,0.07504221488969062,Slight Curve,Night-Lit,Smooth,None,Negative (Accident Prone),20,7,0
18.9776470747272,72.97613163763512,2023-10-03 04:04:15,Mist/Fog,0.475853545433367,198,0.35611995985063166,Slight Curve,Dusk,Minor Potholes,Potholes,Neutral,45,7,0
19.18346985052741,72.96737689476711,2023-09-16 03:58:05,Fine,0.5174980559256044,309,0.15802030332477698,Slight Curve,Dusk,Minor Potholes,None,Negative (Accident Prone),17,19,1
19.03584360137132,72.941954457584,2023-11-18 07:56:54,Fine,0.5596890173572184,465,0.2130007526800013,Slight Curve,Night-Unlit,Smooth,None,Neutral,15,1,0
19.153953432214546,72.92842625566139,2023-09-06 00:52:25,Dust Storm,0.7961440964860869,360,0.3093911190788092,Straight,Night-Lit,Smooth,None,Positive (Safe),28,1,1
18.966859559767567,72.8767756606107,2023-05-03 16:38:18,Fine,0.4926163773560433,398,0.36851276220654616,Straight,Night-Lit,Minor Potholes,None,Neutral,40,0,0
18.96196902904751,72.85802351428894,2023-03-04 23:39:45,Heavy Rain,0.42137654825988025,493,0.05317641923779941,Slight Curve,Night-Lit,Smooth,None,Neutral,26,1,0
18.964406855160245,72.8786285334739,2023-06-25 03:37:06,Fine,0.5876262042923646,108,0.28176729599923217,Sharp Curve,Night-Lit,Smooth,None,Neutral,14,2,0
19.02839456134471,72.94525508681816,2023-06-13 07:47:32,Fine,0.40757547630350244,143,0.07434331887385229,Straight,Daylight,Smooth,None,Neutral,46,11,1
18.945616354820064,72.92699154113042,2023-08-09 01:38:47,Fine,0.7702717158959423,372,0.2339874817098787,Sharp Curve,Night-Lit,Smooth,Speeding,Positive (Safe),8,7,0
19.042892478838127,72.92194047230113,2023-11-23 17:38:49,Heavy Rain,0.4296271510227846,54,0.31241603091078407,Slight Curve,Dusk,Smooth,None,Positive (Safe),27,19,1
19.14098129292042,72.94125662891315,2023-10-05 04:57:43,Heavy Rain,0.7949670678266358,132,0.10933694946029726,Slight Curve,Night-Unlit,Smooth,Speeding,Positive (Safe),1,19,1
19.098443741416897,72.93096480583864,2023-02-27 04:14:37,Heavy Rain,0.5093340951904227,377,0.31732474171484076,Straight,Night-Unlit,Minor Potholes,None,Negative (Accident Prone),20,16,1
18.984227935274948,72.83370002366311,2023-06-02 05:32:47,Fine,0.7063430036818757,432,0.1583382509338348,Sharp Curve,Dusk,Smooth,Speeding,Positive (Safe),10,12,1
19.201246063504787,72.87608509988277,2023-04-22 11:51:45,Fine,0.6241401625228851,86,0.2636928958316871,Straight,Night-Lit,Smooth,None,Neutral,31,0,1
19.19400426422434,72.87618081120021,2023-03-29 21:36:08,Fine,0.7667470872223678,76,0.2803143635475817,Straight,Daylight,Smooth,None,Neutral,21,10,0
19.213727799129085,72.89274198917572,2023-02-27 09:43:04,Fine,0.6127134764543425,62,0.27714325451936506,Straight,Night-Lit,Severe Potholes,None,Neutral,34,8,0
18.95457045390554,72.9384533014883,2023-12-29 08:20:45,Mist/Fog,0.5906089897209252,439,0.056490678697349035,Slight Curve,Night-Lit,Smooth,Potholes,Negative (Accident Prone),41,1,1
19.08503467831534,72.91893435192384,2023-04-23 05:43:31,Mist/Fog,0.6264262222842563,114,0.1032959027116876,Sharp Curve,Dusk,Smooth,None,Positive (Safe),40,11,1
18.961287019409877,72.91247987822769,2023-04-29 04:43:57,Fine,0.6932327660722724,463,0.34967094162502105,Slight Curve,Night-Unlit,Smooth,None,Positive (Safe),15,10,0
18.929470429984377,72.92256641201014,2023-03-28 08:25:49,Mist/Fog,0.7494208160954039,252,0.3789447954082648,Slight Curve,Night-Unlit,Smooth,None,Neutral,30,6,0
19.06834314424872,72.9434084923103,2023-12-18 16:03:00,Heavy Rain,0.43340745004824577,229,0.2472837610724583,Slight Curve,Night-Unlit,Smooth,None,Neutral,9,15,0
19.180311726066545,72.97365160399426,2023-09-08 09:01:35,Heavy Rain,0.40044354594005516,346,0.2589399766724866,Straight,Dusk,Severe Potholes,None,Neutral,39,14,1
19.066400910051957,72.95899933314818,2023-08-02 06:21:24,Fine,0.3171748478329898,320,0.31426070652073673,Slight Curve,Daylight,Minor Potholes,None,Neutral,35,4,0
19.10410594162133,72.94902570887793,2023-02-03 12:01:03,Mist/Fog,0.4850396015218001,438,0.19213685021288768,Slight Curve,Daylight,Smooth,None,Negative (Accident Prone),20,16,1
19.050575710385694,72.83074600772252,2023-05-12 14:14:43,Fine,0.7230925114190252,64,0.1648057205712016,Slight Curve,Night-Unlit,Smooth,Speeding,Negative (Accident Prone),7,7,0
19.005504149177238,72.97570356717542,2023-03-16 22:28:44,Fine,0.3349287143184433,50,0.3188705829739756,Slight Curve,Night-Unlit,Smooth,None,Negative (Accident Prone),46,18,1
19.101903218065377,72.93273509560515,2023-06-15 23:47:03,Fine,0.5692600382316759,320,0.05989997993772003,Slight Curve,Daylight,Smooth,None,Neutral,41,6,0
18.95652746600692,72.84359158221899,2023-01-07 02:54:38,Fine,0.6473943181155322,493,0.3598712008436265,Slight Curve,Dusk,Minor Potholes,None,Positive (Safe),43,6,0
19.21323470609941,72.94124241893577,2023-06-28 02:52:04,Fine,0.7184265165605292,97,0.20431588367748482,Sharp Curve,Daylight,Smooth,None,Positive (Safe),46,12,1
19.242722088977146,72.94718837316582,2023-08-22 17:59:58,Fine,0.5917151609877482,231,0.2264800152203834,Straight,Night-Lit,Smooth,None,Neutral,32,17,0
19.15076476616435,72.88793427633492,2023-03-26 17:09:51,Heavy Rain,0.39316000509647636,232,0.2719973551824247,Slight Curve,Night-Lit,Smooth,Speeding,Neutral,39,17,1
19.129404445063937,72.96140121596972,2023-07-28 04:54:00,Fine,0.782268129109112,377,0.1460350119158188,Straight,Dusk,Smooth,None,Neutral,21,2,0
19.110950474513288,72.96768548648956,2023-10-10 10:02:46,Fine,0.34732575520101894,422,0.25908562200739776,Sharp Curve,Night-Unlit,Minor Potholes,None,Neutral,29,5,1
19.248634640885804,72.89017110963113,2023-12-27 00:11:56,Fine,0.684499805898479,263,0.29256363139750285,Sharp Curve,Night-Lit,Smooth,Speeding,Negative (Accident Prone),22,15,1
19.17414193672526,72.89393102032393,2023-06-01 04:59:40,Fine,0.3432796119216543,76,0.0912760074775807,Straight,Daylight,Minor Potholes,Blind Spot Collision,Neutral,14,9,0
18.998993941494476,72.93457852190092,2023-10-19 15:47:34,Fine,0.3717095538405576,275,0.23216477320596968,Sharp Curve,Night-Lit,Minor Potholes,None,Positive (Safe),46,1,0
19.103092226134212,72.95042563371253,2023-07-11 18:58:19,Fine,0.7491077968474724,207,0.16529704764950215,Slight Curve,Daylight,Smooth,Potholes,Positive (Safe),42,12,0
19.005235483148542,72.97672801373669,2023-02-15 11:00:51,Heavy Rain,0.6765373293008798,109,0.24507520398472804,Sharp Curve,Daylight,Severe Potholes,None,Neutral,25,6,0
19.122201585990858,72.82746820894101,2023-11-01 00:17:19,Mist/Fog,0.4827541356159917,115,0.057453000623910455,Slight Curve,Daylight,Smooth,None,Neutral,15,12,0
18.96110053039045,72.93575548419889,2023-10-28 23:56:09,Fine,0.619362178328102,223,0.30993812467390885,Straight,Night-Lit,Smooth,Potholes,Positive (Safe),9,8,0
19.189959338473273,72.87377908404463,2023-10-29 12:27:08,Fine,0.5286236108553471,101,0.10894157659135001,Straight,Dusk,Minor Potholes,Potholes,Positive (Safe),35,1,0
18.9793970569432,72.83435229954743,2023-06-24 00:31:24,Fine,0.33326888044815683,292,0.29128543167919485,Straight,Daylight,Smooth,None,Negative (Accident Prone),27,7,0
19.1597152564214,72.94947531928702,2023-02-23 04:56:37,Fine,0.6605638081693479,386,0.3190852192534636,Straight,Night-Lit,Smooth,None,Neutral,41,7,0
18.926042352528675,72.90911276379155,2023-10-13 19:31:48,Fine,0.6816278618680767,340,0.31341419735533754,Straight,Night-Unlit,Minor Potholes,Potholes,Positive (Safe),25,7,0
19.134075791748426,72.85540564827713,2023-05-15 06:13:52,Mist/Fog,0.7411706930760082,293,0.3361257331043173,Straight,Dusk,Minor Potholes,None,Positive (Safe),30,1,0
19.144120821223105,72.87918564322814,2023-04-04 00:59:10,Fine,0.57031867330564,170,0.15771080291351955,Slight Curve,Night-Lit,Smooth,None,Negative (Accident Prone),17,14,0
19.125450907951798,72.8458432264628,2023-11-14 13:44:13,Heavy Rain,0.636568975500728,91,0.3884896078673523,Straight,Dusk,Minor Potholes,Blind Spot Collision,Negative (Accident Prone),16,2,1
19.190705983184085,72.9623724011925,2023-05-01 16:18:04,Fine,0.5190252091874339,233,0.05833636129692401,Sharp Curve,Night-Lit,Minor Potholes,None,Neutral,47,19,1
19.180214114938554,72.9590607869851,2023-11-29 22:52:24,Fine,0.4594546295539132,94,0.21842003364021073,Slight Curve,Daylight,Smooth,None,Neutral,31,13,0
19.12172124631676,72.9333672759978,2023-03-17 06:47:45,Fine,0.5058499975940547,101,0.14459972841980348,Slight Curve,Night-Unlit,Smooth,None,Negative (Accident Prone),38,1,0
19.1532133235885,72.92903699032858,2023-12-23 03:41:25,Fine,0.7558761783322439,200,0.30895815744640603,Slight Curve,Night-Lit,Severe Potholes,None,Positive (Safe),4,4,1
18.938254349029815,72.91775932383226,2023-04-25 01:01:34,Fine,0.3820856425220943,462,0.3318281498927541,Slight Curve,Dusk,Severe Potholes,None,Neutral,41,8,1
19.04619515438085,72.9756367198374,2023-03-12 23:21:02,Fine,0.42424990881027275,78,0.33783738463123947,Straight,Night-Unlit,Smooth,None,Positive (Safe),28,7,1
19.0687897138328,72.93958865546206,2023-01-27 11:35:43,Fine,0.603095395688866,106,0.15391641947214169,Straight,Night-Unlit,Smooth,None,Neutral,35,1,0
19.212264286231065,72.88619521565761,2023-06-25 17:59:03,Fine,0.3581406607805931,324,0.14594918763928436,Straight,Night-Unlit,Minor Potholes,Speeding,Neutral,38,3,0
19.212123158344305,72.92681588313827,2023-06-13 12:36:02,Fine,0.7459322558262136,258,0.28692750174745985,Sharp Curve,Daylight,Smooth,None,Negative (Accident Prone),49,19,1
18.975015276722242,72.89651156185853,2023-07-23 00:36:29,Fine,0.3236181859316313,57,0.37486452760412287,Straight,Daylight,Minor Potholes,Speeding,Neutral,10,17,0
19.101528868951547,72.85201883397077,2023-09-21 23:57:26,Fine,0.6776561466324531,483,0.13897182545513442,Straight,Night-Lit,Smooth,None,Negative (Accident Prone),32,1,0
19.195137240233162,72.87330896950473,2023-03-28 05:55:15,Fine,0.4868640235746499,440,0.36870989479166993,Sharp Curve,Daylight,Minor Potholes,None,Neutral,3,11,0
19.159324392393522,72.88329319421669,2023-10-05 09:39:00,Fine,0.32558278680573055,296,0.25701148757844333,Straight,Night-Unlit,Smooth,Blind Spot Collision,Positive (Safe),47,5,1
18.97637782788584,72.89482099467726,2023-07-11 18:30:56,Fine,0.7214639468593687,444,0.3082783076773798,Straight,Dusk,Severe Potholes,None,Negative (Accident Prone),32,1,1
18.98199041910238,72.90188905540974,2023-12-16 12:18:43,Heavy Rain,0.6202301173402276,244,0.20396222502773687,Slight Curve,Night-Unlit,Smooth,None,Neutral,0,11,0
18.975834446440068,72.88022385324093,2023-02-03 10:57:33,Mist/Fog,0.3044293545740692,371,0.3324000275796369,Straight,Night-Unlit,Smooth,Speeding,Neutral,20,2,0
18.96964606148091,72.97327585008435,2023-03-09 23:39:43,Heavy Rain,0.4337664241923066,388,0.3896725124678947,Sharp Curve,Daylight,Minor Potholes,None,Positive (Safe),16,14,1
19.18770412665355,72.95101974114957,2023-12-18 01:31:57,Fine,0.47602280386251206,461,0.10970150598637544,Slight Curve,Dusk,Smooth,None,Neutral,33,18,1
18.92943901817896,72.91096746936395,2023-10-20 11:35:50,Fine,0.46128907444963557,489,0.18494579875008726,Sharp Curve,Night-Unlit,Smooth,Potholes,Positive (Safe),28,18,0
19.0569474909966,72.96988074087315,2023-01-10 21:54:55,Mist/Fog,0.549171014514821,77,0.35185982612178185,Sharp Curve,Dusk,Severe Potholes,None,Positive (Safe),2,16,1
19.01277546438501,72.8940278693407,2023-05-05 14:50:03,Fine,0.5634014789384229,394,0.11183550831054104,Straight,Dusk,Smooth,None,Positive (Safe),48,13,0
19.00121442222925,72.89996849691332,2023-07-13 08:02:01,Fine,0.4983770088965791,380,0.19453720520701218,Slight Curve,Night-Unlit,Minor Potholes,Potholes,Neutral,23,1,0
19.1743019574454,72.87939818479722,2023-05-20 17:57:26,Fine,0.46588516938892843,345,0.10814028839878961,Straight,Daylight,Smooth,Blind Spot Collision,Neutral,33,13,1
19.038767212067803,72.9390861510104,2023-07-31 04:08:09,Fine,0.5522046641450277,284,0.276928890565105,Slight Curve,Daylight,Minor Potholes,None,Neutral,1,3,0
18.943066893704994,72.92830240645708,2023-10-22 18:16:41,Fine,0.31680770231433,179,0.1334117032698014,Slight Curve,Night-Lit,Smooth,None,Positive (Safe),30,13,1
18.950349710323476,72.83812961210224,2023-05-27 02:19:47,Fine,0.6226008800158074,125,0.18328073688916052,Slight Curve,Night-Unlit,Smooth,Speeding,Neutral,39,10,0
19.210142305125775,72.94559471843293,2023-03-29 09:49:31,Fine,0.6029912584518222,494,0.22189678038878363,Sharp Curve,Night-Unlit,Minor Potholes,None,Neutral,6,11,1
19.04083547453287,72.84291068623472,2023-10-05 14:21:25,Heavy Rain,0.43960989986257476,282,0.1539951075305388,Straight,Dusk,Smooth,None,Positive (Safe),28,12,1
19.16348068553533,72.94746364519493,2023-01-08 15:28:12,Fine,0.38975772350031856,279,0.2879653256493193,Slight Curve,Dusk,Severe Potholes,None,Positive (Safe),10,10,0
19.198270698710523,72.87821587965406,2023-10-26 10:30:44,Fine,0.3364924863139674,381,0.08893730900093859,Slight Curve,Night-Lit,Minor Potholes,None,Neutral,42,16,1
18.955005914721173,72.83446603741031,2023-02-16 04:22:56,Heavy Rain,0.5936718756530557,419,0.3579302676524275,Sharp Curve,Night-Lit,Minor Potholes,None,Neutral,24,3,0
19.243522268876706,72.88435350610064,2023-01-27 06:57:43,Fine,0.584450136292601,458,0.21846915977035164,Slight Curve,Dusk,Smooth,Potholes,Positive (Safe),18,15,0
19.124640552230662,72.9229826421645,2023-10-26 01:03:23,Mist/Fog,0.5666590450552766,400,0.2504849468948729,Slight Curve,Dusk,Smooth,None,Positive (Safe),10,5,0
19.122979874263102,72.91786152106337,2023-05-06 15:14:30,Fine,0.7928091340935755,359,0.26774538715315865,Straight,Night-Lit,Smooth,None,Positive (Safe),44,5,0
19.116394586102007,72.90088911336109,2023-01-29 09:17:19,Fine,0.5657720555107599,450,0.07088871668880135,Sharp Curve,Daylight,Smooth,None,Neutral,34,17,0
19.041041276551862,72.87619758607579,2023-02-12 22:26:06,Heavy Rain,0.6608953649848455,481,0.31494676443670316,Sharp Curve,Night-Lit,Smooth,None,Negative (Accident Prone),32,19,1
19.137846319579392,72.83361988717996,2023-04-27 15:39:27,Fine,0.3564591359167993,445,0.3810796489712,Slight Curve,Dusk,Severe Potholes,None,Neutral,4,6,0
19.040170100817264,72.97474110848594,2023-07-23 03:09:56,Fine,0.4494853945927817,238,0.2319677872458047,Slight Curve,Night-Unlit,Smooth,None,Positive (Safe),34,14,1
19.18927993752031,72.97717670060801,2023-01-16 11:38:36,Fine,0.43772330746398586,51,0.18680404815944968,Sharp Curve,Dusk,Minor Potholes,Blind Spot Collision,Neutral,2,8,0
18.97494856968748,72.96004366459238,2023-01-27 17:35:53,Fine,0.5879877529290042,385,0.3246785475390316,Slight Curve,Daylight,Smooth,Speeding,Negative (Accident Prone),30,4,0
19.031586520748963,72.84769463601383,2023-01-10 17:24:41,Mist/Fog,0.46540661417853696,114,0.30212353543534604,Slight Curve,Dusk,Smooth,None,Negative (Accident Prone),11,1,1
19.126138634272618,72.90937277050557,2023-07-04 14:53:26,Fine,0.620533213435025,101,0.27784152872712775,Sharp Curve,Dusk,Smooth,Speeding,Negative (Accident Prone),3,1,0
19.136417443715423,72.94132217333998,2023-05-14 22:57:29,Fine,0.6450448696008515,83,0.38787299854669816,Slight Curve,Night-Lit,Smooth,None,Neutral,31,7,0
19.22142111016343,72.8742573472162,2023-05-29 08:32:02,Mist/Fog,0.3168449185887019,350,0.2536210476711417,Straight,Daylight,Minor Potholes,Speeding,Neutral,49,7,0
19.00168853514844,72.9774620412382,2023-05-29 10:27:35,Fine,0.6198788562197226,289,0.1369315103720224,Slight Curve,Night-Lit,Severe Potholes,Potholes,Negative (Accident Prone),49,4,1
18.943534946817948,72.92900947596934,2023-05-28 14:30:12,Heavy Rain,0.35839368113942066,178,0.05866811677627892,Sharp Curve,Night-Unlit,Minor Potholes,None,Negative (Accident Prone),23,17,1
18.959984102963674,72.93578018254931,2023-02-22 12:15:29,Fine,0.5325676509277837,292,0.20871171045862913,Straight,Night-Unlit,Minor Potholes,None,Positive (Safe),35,15,1
19.039954810307023,72.8667982501767,2023-01-12 13:56:49,Fine,0.663288285384465,405,0.27831324501012666,Slight Curve,Daylight,Smooth,None,Neutral,1,10,0
19.21880186534877,72.92177324498228,2023-04-09 02:52:03,Fine,0.651672497972573,357,0.11024869847290676,Straight,Night-Unlit,Smooth,None,Negative (Accident Prone),4,13,1
19.187210535870356,72.97267385174477,2023-03-01 02:12:06,Dust Storm,0.44991127249873053,372,0.05901730831202116,Sharp Curve,Night-Unlit,Smooth,None,Negative (Accident Prone),11,7,1
18.956781314900788,72.90274801626776,2023-05-27 02:03:09,Fine,0.4361829252304089,147,0.368181309345095,Straight,Dusk,Minor Potholes,None,Neutral,24,19,0
19.096102143583426,72.85518148794881,2023-04-28 01:49:29,Fine,0.520113253927811,125,0.15568159974263823,Slight Curve,Night-Lit,Smooth,None,Neutral,40,9,0
19.122249575020504,72.84933087584245,2023-08-26 10:14:43,Fine,0.3943335415088936,361,0.21311730205647306,Slight Curve,Night-Lit,Smooth,None,Neutral,23,10,0
18.975364425924575,72.87670428438604,2023-02-24 21:20:40,Fine,0.78734950635424,491,0.08187482066661765,Sharp Curve,Night-Lit,Smooth,Potholes,Neutral,24,18,0
18.9959466585431,72.93867354838098,2023-10-31 05:40:33,Fine,0.4724585356569889,414,0.18356465687310058,Straight,Daylight,Severe Potholes,None,Neutral,43,17,1
19.03543563228999,72.85096825668326,2023-02-23 06:06:29,Mist/Fog,0.7614966370060885,268,0.19832065604915233,Straight,Dusk,Minor Potholes,None,Positive (Safe),44,17,1
19.04896694895088,72.97833819644508,2023-11-03 13:20:19,Fine,0.7541324814799809,355,0.36596058795535585,Sharp Curve,Dusk,Smooth,None,Neutral,44,18,1
19.159869237766458,72.94732363856652,2023-01-04 23:08:53,Fine,0.4824244937811572,150,0.3529101174341883,Sharp Curve,Daylight,Severe Potholes,None,Neutral,17,6,1
19.17081318329816,72.84153940418837,2023-08-17 08:12:41,Fine,0.4270423161364529,168,0.11615071445848835,Sharp Curve,Night-Lit,Smooth,None,Neutral,19,7,0
19.15347472928572,72.84006934993403,2023-05-09 13:33:44,Fine,0.6854178172631316,458,0.24462177933299156,Sharp Curve,Dusk,Smooth,Blind Spot Collision,Positive (Safe),32,14,1
19.0176408844,72.84160168706897,2023-04-06 22:58:49,Heavy Rain,0.41468892378182687,189,0.30593673144449607,Slight Curve,Dusk,Smooth,None,Neutral,28,15,1
19.06814593013157,72.96378351925763,2023-09-26 03:46:03,Fine,0.5606231949812381,420,0.1521476981118388,Slight Curve,Night-Lit,Smooth,None,Neutral,28,19,0
19.22545540456949,72.97579207434796,2023-11-24 07:56:08,Mist/Fog,0.35534468720994494,274,0.18805154432236643,Sharp Curve,Night-Unlit,Smooth,None,Negative (Accident Prone),21,18,1
19.101666742035242,72.97293019044282,2023-09-21 15:20:08,Fine,0.49296607727471475,304,0.3947084507625467,Sharp Curve,Daylight,Smooth,Potholes,Neutral,11,10,1
19.036201829404778,72.84645585593327,2023-07-02 05:39:52,Heavy Rain,0.3390774618275584,122,0.31590624750688134,Straight,Dusk,Severe Potholes,None,Neutral,33,6,1
19.084729882882023,72.834586798603,2023-07-28 05:15:46,Fine,0.4417197963430287,498,0.2030130219584244,Slight Curve,Night-Lit,Smooth,Speeding,Positive (Safe),3,18,1
19.19055424171613,72.95626364154282,2023-05-16 10:26:51,Dust Storm,0.6326468690952731,361,0.2369285962366114,Straight,Night-Unlit,Smooth,None,Positive (Safe),4,19,1
18.955481548245395,72.83313205016424,2023-10-11 15:47:54,Fine,0.7956535782750902,355,0.2690238241646811,Straight,Night-Lit,Minor Potholes,Potholes,Positive (Safe),9,15,0
18.98283793247739,72.96255240815597,2023-06-10 11:29:49,Mist/Fog,0.4274037982532891,205,0.22459419424597854,Slight Curve,Night-Lit,Minor Potholes,None,Negative (Accident Prone),21,7,0
19.17141683815614,72.87995151017617,2023-01-09 13:31:36,Fine,0.5366606452746696,308,0.1940670112386788,Sharp Curve,Night-Unlit,Severe Potholes,None,Neutral,24,17,1
18.958327033249493,72.9344607791527,2023-04-27 09:50:10,Fine,0.5240230573345765,471,0.175772398555893,Slight Curve,Daylight,Smooth,Speeding,Neutral,0,7,0
18.93276240342082,72.96537433806513,2023-03-15 16:46:01,Fine,0.39207681710378073,113,0.10914357195305427,Straight,Dusk,Minor Potholes,None,Neutral,9,12,0
19.15671771096001,72.93180049752812,2023-02-28 16:45:38,Heavy Rain,0.6050345180987539,359,0.3907673943823147,Slight Curve,Daylight,Smooth,None,Positive (Safe),14,9,0
18.931447909883612,72.91758092215719,2023-11-10 07:19:32,Fine,0.6623524734109858,85,0.0819944464833992,Sharp Curve,Daylight,Smooth,None,Positive (Safe),39,18,1
19.14665486180607,72.8324510846937,2023-04-08 22:31:49,Mist/Fog,0.3736097417182258,297,0.26035783728068407,Slight Curve,Night-Lit,Smooth,None,Neutral,30,17,1
19.026198055814355,72.95573718217312,2023-01-24 15:18:32,Fine,0.6785622862904006,477,0.38586085562108646,Sharp Curve,Night-Lit,Smooth,Potholes,Positive (Safe),16,9,0
19.170016181566908,72.84398022735958,2023-11-17 09:12:00,Dust Storm,0.6500808178977455,93,0.18122606597215962,Sharp Curve,Night-Lit,Smooth,Potholes,Neutral,11,0,0
18.983142194721562,72.8737432762566,2023-05-31 18:03:58,Fine,0.39867144041381164,168,0.13834747239908546,Straight,Daylight,Minor Potholes,None,Negative (Accident Prone),4,4,0
19.092249133018104,72.97179407306251,2023-11-24 20:23:51,Fine,0.6244738125589516,398,0.3844330429338671,Straight,Dusk,Smooth,None,Neutral,37,2,0
18.97962086143876,72.87529390408605,2023-10-08 06:51:09,Fine,0.49683583968176126,230,0.3306087664784102,Sharp Curve,Night-Lit,Severe Potholes,None,Neutral,47,8,1
19.214891051865763,72.95030336370928,2023-03-12 07:16:51,Fine,0.6405688762472148,446,0.2792587623773609,Sharp Curve,Night-Unlit,Severe Potholes,None,Neutral,38,7,1
18.93148311549516,72.90151814260797,2023-04-23 19:33:13,Fine,0.548048426117927,477,0.26419594945412,Straight,Dusk,Smooth,None,Neutral,8,15,0
19.188261693935047,72.96295154585349,2023-09-01 04:01:42,Fine,0.3240688376170255,437,0.17604414269795654,Sharp Curve,Dusk,Smooth,None,Negative (Accident Prone),16,9,1
19.023219404767737,72.90860503281588,2023-01-07 12:29:57,Heavy Rain,0.6934834940688965,119,0.27446175437735965,Slight Curve,Dusk,Smooth,Blind Spot Collision,Negative (Accident Prone),28,18,1
18.95496877136074,72.84562982230804,2023-03-10 07:33:34,Heavy Rain,0.5777999623595418,484,0.3037588981388563,Sharp Curve,Night-Unlit,Smooth,None,Neutral,41,13,1
18.929816572681766,72.95445949493231,2023-01-30 00:30:29,Fine,0.6623973114293662,407,0.06110584179464737,Sharp Curve,Night-Unlit,Severe Potholes,Speeding,Positive (Safe),16,4,1
19.029155907274898,72.93736623722937,2023-10-02 07:20:06,Fine,0.36303588744012927,316,0.09119151444183748,Straight,Night-Lit,Smooth,None,Negative (Accident Prone),45,5,1
19.121924003339117,72.82390029238437,2023-05-23 03:17:07,Fine,0.6606362363015503,268,0.16028864750354482,Straight,Dusk,Smooth,None,Positive (Safe),13,7,0
19.128577291202582,72.96444031880014,2023-05-19 19:28:21,Fine,0.5068330942582409,487,0.16309494593121393,Straight,Daylight,Smooth,None,Neutral,19,10,1
18.963866061653686,72.83581968942029,2023-03-29 15:04:34,Fine,0.6996335220128618,415,0.36518057706753243,Slight Curve,Daylight,Minor Potholes,None,Neutral,46,7,0
18.92980707652006,72.90454833177304,2023-09-07 13:15:32,Mist/Fog,0.5995829376614934,239,0.2895768895974712,Sharp Curve,Daylight,Smooth,Potholes,Positive (Safe),26,12,1
18.92601712715646,72.95894084272058,2023-12-09 01:15:08,Dust Storm,0.4774510626349001,305,0.18072656863418035,Sharp Curve,Night-Lit,Minor Potholes,Blind Spot Collision,Negative (Accident Prone),38,0,1
19.088202716363437,72.91683309968693,2023-10-05 00:18:36,Fine,0.4009584761236397,236,0.3332207534411672,Straight,Daylight,Smooth,None,Negative (Accident Prone),47,16,1
